Models	Hd_A	Hd_F	CN_1	CN_2	Ca4227	G4300	Hg_A	Hg_F	Fe4383	Ca4455	Fe4531	C4668	H_beta	Fe5015	Mg_1	Mg_2	Mg_b	Fe5270	Fe5335	Fe5406	Fe5709	Fe5782	Na_D	TiO_1	TiO_2	
Mbi1.30Zm1.49T01.0000_iTp0.00_Ep0.00.fits.txt	7.53062074083	5.68117250026	-0.161739092397	-0.103664679176	0.204075549459	0.619603348352	6.1069915981	4.99776601909	-0.235337262465	0.229365790669	0.995649477849	0.559916809646	4.73470033759	1.50668584488	0.00872317515201	0.0361137335989	0.640549706274	0.801622461275	0.858019970604	0.457288343594	0.159480098	0.185110277195	0.948352918336	0.0163917424187	0.0274074253646	
Mbi1.30Zm1.49T01.2500_iTp0.00_Ep0.00.fits.txt	7.15243381766	5.4163615027	-0.154193056524	-0.0991600719992	0.211819022437	0.963119557468	5.52460704236	4.63404713081	-0.0750532152842	0.230329787715	1.10332322905	0.454682500297	4.42524559709	1.55097659761	0.00868291784739	0.0359986109688	0.625066635605	0.852326927033	0.914255341606	0.476463809441	0.198854717635	0.185576934166	0.930870671459	0.0121043780448	0.0191214737016	
Mbi1.30Zm1.49T01.5000_iTp0.00_Ep0.00.fits.txt	6.52484729916	5.03199510559	-0.140594936352	-0.0873420175236	0.219001028619	1.26330717273	4.82568243993	4.23041530087	0.110403280635	0.26548052504	1.18867093276	0.547976734428	4.14587033126	1.65534650451	0.0094226539649	0.0377152549782	0.632999944149	0.917786349257	0.970326823911	0.504471104952	0.219864538745	0.199456125698	0.950123821398	0.0115461356028	0.0183617449126	
Mbi1.30Zm1.49T01.7500_iTp0.00_Ep0.00.fits.txt	6.3408538942	4.88252631013	-0.137617192768	-0.0857061390064	0.20778170092	1.23929566854	4.66838644601	4.1044086496	0.0933082936767	0.280211679553	1.12930485456	0.529654647801	4.05905645544	1.60861912209	0.00892406026994	0.0366348786009	0.615173829377	0.890614376518	0.952533292719	0.488380174046	0.210423521557	0.188039628093	0.931693870083	0.0109827957215	0.0159223572377	
Mbi1.30Zm1.49T02.0000_iTp0.00_Ep0.00.fits.txt	5.75309108169	4.53214596362	-0.125200187357	-0.0746837691474	0.211360628116	1.45524231225	4.0696378452	3.7524370473	0.218653888546	0.303469352711	1.14844798398	0.583604667061	3.83145787325	1.62850208799	0.00930010750312	0.0373308538182	0.621430698271	0.911416225664	0.963511336105	0.498819012485	0.211900280221	0.188204827418	0.942188563888	0.0106816688348	0.0158122040793	
Mbi1.30Zm1.49T02.2500_iTp0.00_Ep0.00.fits.txt	5.22716427985	4.12595891133	-0.116034221475	-0.0684868809058	0.208228864933	1.63049137103	3.50293656157	3.35978561666	0.262125084016	0.332186033082	1.12761997474	0.629098263539	3.56421824198	1.66104600819	0.00955148549018	0.0377404433512	0.617951894061	0.917636170427	0.976793087665	0.503547715259	0.213160542293	0.185477873384	0.951581834037	0.0108695056087	0.0157530903945	
Mbi1.30Zm1.49T02.5000_iTp0.00_Ep0.00.fits.txt	4.97801424798	4.00456264248	-0.110512943558	-0.0631855041204	0.206194872021	1.64652188904	3.28136884533	3.24431663283	0.315486698443	0.332988895642	1.10094631413	0.621382273438	3.48896349491	1.62264729371	0.0100238729101	0.037817512655	0.614635405613	0.908220722675	0.970675049549	0.500727338868	0.210146968236	0.183096405906	0.953739676258	0.0108594196084	0.0152564939992	
Mbi1.30Zm1.49T02.7500_iTp0.00_Ep0.00.fits.txt	5.29015536078	4.08900102581	-0.118662472261	-0.0720403809333	0.212210304341	1.63858597369	3.52465115288	3.3076618766	0.198247114387	0.326202890359	1.11537326912	0.615926258305	3.50147276543	1.64962907023	0.0096418699162	0.0373893839332	0.623928477035	0.916004415027	0.979474124592	0.50293146064	0.212618000146	0.181592249387	0.976090426876	0.0108476867571	0.0151869478941	
Mbi1.30Zm1.49T03.0000_iTp0.00_Ep0.00.fits.txt	5.02447476304	3.9618312079	-0.113025726376	-0.0666497839913	0.214621328841	1.75190592312	3.23930989814	3.16297913228	0.280106464515	0.329735117095	1.13474582906	0.635585278391	3.42460734128	1.66193866141	0.0101277032445	0.0381452308119	0.632283730443	0.932793873155	0.991481453708	0.514379445717	0.217762419669	0.186801772352	0.987639355672	0.010810765316	0.0154189384859	
Mbi1.30Zm1.49T03.2500_iTp0.00_Ep0.00.fits.txt	4.90413888901	3.8713837721	-0.11104727042	-0.0653816571835	0.224046927183	1.83659075452	3.09126220583	3.07043953485	0.322045928606	0.33075289408	1.16060216309	0.630757701805	3.3694659326	1.6846923541	0.0101359791117	0.0387080701423	0.64384712048	0.949540188858	1.00887913105	0.520111728102	0.221348489797	0.186113130081	0.997208316031	0.0107032195761	0.0153107036017	
