Models	Hd_A	Hd_F	CN_1	CN_2	Ca4227	G4300	Hg_A	Hg_F	Fe4383	Ca4455	Fe4531	C4668	H_beta	Fe5015	Mg_1	Mg_2	Mg_b	Fe5270	Fe5335	Fe5406	Fe5709	Fe5782	Na_D	TiO_1	TiO_2	
Mbi1.30Zm1.49T01.7500_iTp0.40_Ep0.40.fits.txt	6.38988799276	4.87753604366	-0.134803347227	-0.0841117932772	0.265500751973	0.976478294429	4.80153112941	4.14921092538	-0.111422626718	0.227004640827	1.02316484353	0.486360674737	3.99237029653	1.41050962069	0.00813945718336	0.0391072754049	0.807944525538	0.778034504735	0.791801421392	0.371431646926	0.173551545034	0.144063881478	0.836387203461	0.0116486294048	0.0158301057379	
Mbi1.30Zm1.49T02.0000_iTp0.40_Ep0.40.fits.txt	6.00133313408	4.60201954153	-0.127238240799	-0.0782074730866	0.267815631915	1.10629747814	4.38667670533	3.87631998898	-0.0562186295016	0.244792074197	1.00859245067	0.522706487661	3.7949878258	1.41934610922	0.00829418705477	0.0396017795378	0.817505543349	0.782465450347	0.798831115024	0.369955199176	0.17379223409	0.142893251353	0.845235493449	0.0117297155527	0.015486797634	
Mbi1.30Zm1.49T02.2500_iTp0.40_Ep0.40.fits.txt	5.67691289128	4.37768312139	-0.120746189661	-0.0730543877685	0.272849381448	1.24017276957	4.03812645431	3.65496854609	-0.00555574068829	0.261236909033	1.02941362871	0.557402861341	3.64788209261	1.4531631362	0.00853115539807	0.0403072098378	0.826583705204	0.799236991659	0.811474695907	0.380318788862	0.17840409138	0.145402391891	0.854051311551	0.0115659638823	0.0153676368788	
Mbi1.30Zm1.49T02.5000_iTp0.40_Ep0.40.fits.txt	5.35572136116	4.17940851972	-0.114187955232	-0.0677654644329	0.273570211868	1.29407237909	3.72221407333	3.46339989418	0.0483564944809	0.264878565799	0.995679081968	0.561692025843	3.5154922949	1.41371062772	0.00882176413935	0.0403983457653	0.827833400152	0.783223846325	0.803445734262	0.371907908349	0.172911420284	0.139889642114	0.85156733113	0.0114601966836	0.0145284824724	
Mbi1.30Zm1.49T02.7500_iTp0.40_Ep0.40.fits.txt	5.25609804612	4.12007147086	-0.112166131311	-0.0660177772606	0.276119747377	1.34788406579	3.60337891926	3.39201284786	0.0708095355237	0.264160803783	1.00210371198	0.563985485127	3.46439809184	1.41161831852	0.00924601861502	0.0405456011734	0.827389177914	0.789970056137	0.80787789036	0.37590103142	0.175342182277	0.140498170563	0.858723808974	0.0112284010071	0.0140474694753	
Mbi1.30Zm1.49T03.0000_iTp0.40_Ep0.40.fits.txt	5.07083029906	4.02640436271	-0.108145346754	-0.0622457696105	0.277535758326	1.41798530824	3.40472991814	3.28727207933	0.119075315174	0.266643600624	1.00987966034	0.565179999064	3.39580623443	1.40759934447	0.00976554212196	0.0407727759465	0.824546256891	0.798147936197	0.814308847847	0.38360551423	0.179178500937	0.144520977674	0.870315566143	0.0109116903444	0.0134733169596	
Mbi1.30Zm1.49T03.2500_iTp0.40_Ep0.40.fits.txt	5.00943678963	3.97249069926	-0.107240572437	-0.0617689928054	0.283489339591	1.4642181659	3.32432276429	3.22755499317	0.128968617	0.265789938284	1.01592271353	0.553170375554	3.35139656138	1.40702322665	0.00986646650578	0.0409862235114	0.832878293843	0.803648023377	0.821335455202	0.3858812323	0.181489931797	0.144211122635	0.876368671122	0.0106876520795	0.0130009090069	
Mbi1.30Zm1.49T03.5000_iTp0.40_Ep0.40.fits.txt	4.8471058858	3.87180844876	-0.104030080918	-0.059121884292	0.28983607489	1.54310856031	3.14627569397	3.1203345299	0.167326954414	0.268645131354	1.02992500273	0.560935394349	3.27932062222	1.41880719212	0.0102350956658	0.0414070867755	0.838910549128	0.815206368559	0.830485745229	0.391340069111	0.185147260927	0.144210580651	0.88528464782	0.0106589627669	0.012995019114	
Mbi1.30Zm1.49T03.7500_iTp0.40_Ep0.40.fits.txt	4.68855505681	3.77729097209	-0.100848190669	-0.0564377788769	0.294439135655	1.61863096581	2.97211210101	3.01590730258	0.204268226852	0.272162598451	1.04186565879	0.575874887222	3.21126384223	1.42614443143	0.0108369709814	0.0419442753358	0.844215200416	0.82481434943	0.83760252697	0.396396289038	0.188209123282	0.14551314104	0.893496454898	0.010584035812	0.0128861728681	
Mbi1.30Zm1.49T04.0000_iTp0.40_Ep0.40.fits.txt	4.54892001698	3.69317457483	-0.098227066093	-0.054283577535	0.299820592706	1.69697434437	2.8091856764	2.91889116095	0.240674662924	0.275378428392	1.05361436906	0.579125506513	3.15081574128	1.43533831935	0.011174112338	0.0425358938131	0.855323944997	0.835157181636	0.846419902193	0.401905385218	0.191704832482	0.147091963392	0.901304194895	0.0104803862567	0.0127629329703	
